z_final	mh_final	bin_left	bin_right	bin_center	pdf
8.000000	1.000000e+09	-18.82394634	-18.63824946	-18.73109790	0.000000000000e+00
8.000000	1.000000e+09	-18.63824946	-18.45255258	-18.54540102	0.000000000000e+00
8.000000	1.000000e+09	-18.45255258	-18.26685570	-18.35970414	0.000000000000e+00
8.000000	1.000000e+09	-18.26685570	-18.08115882	-18.17400726	0.000000000000e+00
8.000000	1.000000e+09	-18.08115882	-17.89546194	-17.98831038	0.000000000000e+00
8.000000	1.000000e+09	-17.89546194	-17.70976506	-17.80261350	0.000000000000e+00
8.000000	1.000000e+09	-17.70976506	-17.52406818	-17.61691662	0.000000000000e+00
8.000000	1.000000e+09	-17.52406818	-17.33837130	-17.43121974	0.000000000000e+00
8.000000	1.000000e+09	-17.33837130	-17.15267442	-17.24552286	0.000000000000e+00
8.000000	1.000000e+09	-17.15267442	-16.96697754	-17.05982598	0.000000000000e+00
8.000000	1.000000e+09	-16.96697754	-16.78128066	-16.87412910	0.000000000000e+00
8.000000	1.000000e+09	-16.78128066	-16.59558378	-16.68843222	0.000000000000e+00
8.000000	1.000000e+09	-16.59558378	-16.40988690	-16.50273534	0.000000000000e+00
8.000000	1.000000e+09	-16.40988690	-16.22419002	-16.31703846	0.000000000000e+00
8.000000	1.000000e+09	-16.22419002	-16.03849314	-16.13134158	0.000000000000e+00
8.000000	1.000000e+09	-16.03849314	-15.85279626	-15.94564470	0.000000000000e+00
8.000000	1.000000e+09	-15.85279626	-15.66709938	-15.75994782	0.000000000000e+00
8.000000	1.000000e+09	-15.66709938	-15.48140250	-15.57425094	0.000000000000e+00
8.000000	1.000000e+09	-15.48140250	-15.29570562	-15.38855406	0.000000000000e+00
8.000000	1.000000e+09	-15.29570562	-15.11000874	-15.20285718	0.000000000000e+00
8.000000	1.000000e+09	-15.11000874	-14.92431186	-15.01716030	0.000000000000e+00
8.000000	1.000000e+09	-14.92431186	-14.73861498	-14.83146342	0.000000000000e+00
8.000000	1.000000e+09	-14.73861498	-14.55291810	-14.64576654	0.000000000000e+00
8.000000	1.000000e+09	-14.55291810	-14.36722122	-14.46006966	0.000000000000e+00
8.000000	1.000000e+09	-14.36722122	-14.18152434	-14.27437278	0.000000000000e+00
8.000000	1.000000e+09	-14.18152434	-13.99582746	-14.08867590	5.390537594959e-06
8.000000	1.000000e+09	-13.99582746	-13.81013059	-13.90297903	7.546752632942e-05
8.000000	1.000000e+09	-13.81013059	-13.62443371	-13.71728215	2.479647293681e-04
8.000000	1.000000e+09	-13.62443371	-13.43873683	-13.53158527	9.864683798775e-04
8.000000	1.000000e+09	-13.43873683	-13.25303995	-13.34588839	3.342133308875e-03
8.000000	1.000000e+09	-13.25303995	-13.06734307	-13.16019151	1.271088764891e-02
8.000000	1.000000e+09	-13.06734307	-12.88164619	-12.97449463	4.048832787574e-02
8.000000	1.000000e+09	-12.88164619	-12.69594931	-12.78879775	1.072663076021e-01
8.000000	1.000000e+09	-12.69594931	-12.51025243	-12.60310087	2.248015893226e-01
8.000000	1.000000e+09	-12.51025243	-12.32455555	-12.41740399	3.813859253809e-01
8.000000	1.000000e+09	-12.32455555	-12.13885867	-12.23170711	5.274371509788e-01
8.000000	1.000000e+09	-12.13885867	-11.95316179	-12.04601023	6.180520879500e-01
8.000000	1.000000e+09	-11.95316179	-11.76746491	-11.86031335	6.299921287228e-01
8.000000	1.000000e+09	-11.76746491	-11.58176803	-11.67461647	5.821025927292e-01
8.000000	1.000000e+09	-11.58176803	-11.39607115	-11.48891959	5.072819309112e-01
8.000000	1.000000e+09	-11.39607115	-11.21037427	-11.30322271	4.357441064885e-01
8.000000	1.000000e+09	-11.21037427	-11.02467739	-11.11752583	3.731384028606e-01
8.000000	1.000000e+09	-11.02467739	-10.83898051	-10.93182895	2.933692275304e-01
8.000000	1.000000e+09	-10.83898051	-10.65328363	-10.74613207	2.090612195453e-01
8.000000	1.000000e+09	-10.65328363	-10.46758675	-10.56043519	1.410272445593e-01
8.000000	1.000000e+09	-10.46758675	-10.28188987	-10.37473831	9.341262598304e-02
8.000000	1.000000e+09	-10.28188987	-10.09619299	-10.18904143	6.322561545127e-02
8.000000	1.000000e+09	-10.09619299	-9.91049611	-10.00334455	4.296797516942e-02
8.000000	1.000000e+09	-9.91049611	-9.72479923	-9.81764767	2.898492064809e-02
8.000000	1.000000e+09	-9.72479923	-9.53910235	-9.63195079	1.986413103742e-02
8.000000	1.000000e+09	-9.53910235	-9.35340547	-9.44625391	1.292650915271e-02
8.000000	1.000000e+09	-9.35340547	-9.16770859	-9.26055703	9.110008535481e-03
8.000000	1.000000e+09	-9.16770859	-8.98201171	-9.07486015	6.991527260662e-03
8.000000	1.000000e+09	-8.98201171	-8.79631483	-8.88916327	4.786797384323e-03
8.000000	1.000000e+09	-8.79631483	-8.61061795	-8.70346639	3.315180620900e-03
8.000000	1.000000e+09	-8.61061795	-8.42492108	-8.51776952	2.641363421530e-03
8.000000	1.000000e+09	-8.42492108	-8.23922420	-8.33207264	1.800439556716e-03
8.000000	1.000000e+09	-8.23922420	-8.05352732	-8.14637576	1.277557410005e-03
8.000000	1.000000e+09	-8.05352732	-7.86783044	-7.96067888	1.115841282156e-03
8.000000	1.000000e+09	-7.86783044	-7.68213356	-7.77498200	8.031901016489e-04
8.000000	1.000000e+09	-7.68213356	-7.49643668	-7.58928512	6.792077369648e-04
8.000000	1.000000e+09	-7.49643668	-7.31073980	-7.40358824	4.959294587362e-04
8.000000	1.000000e+09	-7.31073980	-7.12504292	-7.21789136	3.557754812673e-04
8.000000	1.000000e+09	-7.12504292	-6.93934604	-7.03219448	3.180417181026e-04
8.000000	1.000000e+09	-6.93934604	-6.75364916	-6.84649760	2.695268797479e-04
8.000000	1.000000e+09	-6.75364916	-6.56795228	-6.66080072	2.317931165832e-04
8.000000	1.000000e+09	-6.56795228	-6.38225540	-6.47510384	1.671066654437e-04
8.000000	1.000000e+09	-6.38225540	-6.19655852	-6.28940696	1.401539774689e-04
8.000000	1.000000e+09	-6.19655852	-6.01086164	-6.10371008	9.702967670926e-05
8.000000	1.000000e+09	-6.01086164	-5.82516476	-5.91801320	9.702967670926e-05
8.000000	1.000000e+09	-5.82516476	-5.63946788	-5.73231632	7.546752632942e-05
8.000000	1.000000e+09	-5.63946788	-5.45377100	-5.54661944	5.390537594959e-05
8.000000	1.000000e+09	-5.45377100	-5.26807412	-5.36092256	3.234322556975e-05
8.000000	1.000000e+09	-5.26807412	-5.08237724	-5.17522568	7.007698873447e-05
8.000000	1.000000e+09	-5.08237724	-4.89668036	-4.98952880	5.390537594959e-05
8.000000	1.000000e+09	-4.89668036	-4.71098348	-4.80383192	3.234322556975e-05
8.000000	1.000000e+09	-4.71098348	-4.52528660	-4.61813504	3.234322556975e-05
8.000000	1.000000e+09	-4.52528660	-4.33958972	-4.43243816	4.312430075967e-05
8.000000	1.000000e+09	-4.33958972	-4.15389284	-4.24674128	2.695268797479e-05
8.000000	1.000000e+09	-4.15389284	-3.96819596	-4.06104440	1.617161278488e-05
8.000000	1.000000e+09	-3.96819596	-3.78249908	-3.87534752	3.234322556975e-05
8.000000	1.000000e+09	-3.78249908	-3.59680220	-3.68965064	0.000000000000e+00
8.000000	1.000000e+09	-3.59680220	-3.41110532	-3.50395376	2.156215037984e-05
8.000000	1.000000e+09	-3.41110532	-3.22540844	-3.31825688	1.078107518992e-05
8.000000	1.000000e+09	-3.22540844	-3.03971157	-3.13256001	0.000000000000e+00
8.000000	1.000000e+09	-3.03971157	-2.85401469	-2.94686313	5.390537594959e-06
8.000000	1.000000e+09	-2.85401469	-2.66831781	-2.76116625	0.000000000000e+00
8.000000	1.000000e+09	-2.66831781	-2.48262093	-2.57546937	1.078107518992e-05
8.000000	1.000000e+09	-2.48262093	-2.29692405	-2.38977249	0.000000000000e+00
8.000000	1.000000e+09	-2.29692405	-2.11122717	-2.20407561	0.000000000000e+00
8.000000	1.000000e+09	-2.11122717	-1.92553029	-2.01837873	0.000000000000e+00
8.000000	1.000000e+09	-1.92553029	-1.73983341	-1.83268185	0.000000000000e+00
8.000000	1.000000e+09	-1.73983341	-1.55413653	-1.64698497	0.000000000000e+00
8.000000	1.000000e+09	-1.55413653	-1.36843965	-1.46128809	0.000000000000e+00
8.000000	1.000000e+09	-1.36843965	-1.18274277	-1.27559121	5.390537594959e-06
8.000000	1.000000e+09	-1.18274277	-0.99704589	-1.08989433	0.000000000000e+00
8.000000	1.000000e+09	-0.99704589	-0.81134901	-0.90419745	0.000000000000e+00
8.000000	1.000000e+09	-0.81134901	-0.62565213	-0.71850057	0.000000000000e+00
8.000000	1.000000e+09	-0.62565213	-0.43995525	-0.53280369	0.000000000000e+00
8.000000	1.000000e+09	-0.43995525	-0.25425837	-0.34710681	5.390537594959e-06
8.000000	1.000000e+09	-0.25425837	-0.06856149	-0.16140993	0.000000000000e+00
8.000000	1.000000e+09	-0.06856149	0.11713539	0.02428695	0.000000000000e+00
8.000000	1.000000e+09	0.11713539	0.30283227	0.20998383	0.000000000000e+00
8.000000	1.000000e+09	0.30283227	0.48852915	0.39568071	0.000000000000e+00
8.000000	1.000000e+09	0.48852915	0.67422603	0.58137759	0.000000000000e+00
8.000000	1.000000e+09	0.67422603	0.85992291	0.76707447	0.000000000000e+00
8.000000	1.000000e+09	0.85992291	1.04561979	0.95277135	0.000000000000e+00
8.000000	1.000000e+09	1.04561979	1.23131667	1.13846823	0.000000000000e+00
8.000000	1.000000e+09	1.23131667	1.41701355	1.32416511	0.000000000000e+00
8.000000	1.000000e+09	1.41701355	1.60271043	1.50986199	0.000000000000e+00
8.000000	1.000000e+09	1.60271043	1.78840731	1.69555887	0.000000000000e+00
8.000000	1.000000e+09	1.78840731	1.97410419	1.88125575	0.000000000000e+00
8.000000	1.000000e+09	1.97410419	2.15980107	2.06695263	0.000000000000e+00
8.000000	1.000000e+09	2.15980107	2.34549794	2.25264950	0.000000000000e+00
8.000000	1.000000e+09	2.34549794	2.53119482	2.43834638	0.000000000000e+00
8.000000	1.000000e+09	2.53119482	2.71689170	2.62404326	0.000000000000e+00
8.000000	1.000000e+09	2.71689170	2.90258858	2.80974014	0.000000000000e+00
8.000000	1.000000e+09	2.90258858	3.08828546	2.99543702	0.000000000000e+00
8.000000	1.000000e+09	3.08828546	3.27398234	3.18113390	0.000000000000e+00
8.000000	1.000000e+09	3.27398234	3.45967922	3.36683078	0.000000000000e+00
8.000000	1.000000e+09	3.45967922	3.64537610	3.55252766	0.000000000000e+00
8.000000	1.000000e+09	3.64537610	3.83107298	3.73822454	0.000000000000e+00
8.000000	1.000000e+09	3.83107298	4.01676986	3.92392142	0.000000000000e+00
8.000000	1.000000e+09	4.01676986	4.20246674	4.10961830	0.000000000000e+00
8.000000	1.000000e+09	4.20246674	4.38816362	4.29531518	0.000000000000e+00
8.000000	1.000000e+09	4.38816362	4.57386050	4.48101206	0.000000000000e+00
8.000000	1.000000e+09	4.57386050	4.75955738	4.66670894	0.000000000000e+00
8.000000	1.000000e+09	4.75955738	4.94525426	4.85240582	0.000000000000e+00
8.000000	1.000000e+09	4.94525426	5.13095114	5.03810270	0.000000000000e+00
8.000000	1.000000e+09	5.13095114	5.31664802	5.22379958	0.000000000000e+00
8.000000	1.000000e+09	5.31664802	5.50234490	5.40949646	0.000000000000e+00
8.000000	1.000000e+09	5.50234490	5.68804178	5.59519334	0.000000000000e+00
8.000000	1.000000e+09	5.68804178	5.87373866	5.78089022	0.000000000000e+00
8.000000	1.000000e+09	5.87373866	6.05943554	5.96658710	0.000000000000e+00
8.000000	1.000000e+09	6.05943554	6.24513242	6.15228398	0.000000000000e+00
8.000000	1.000000e+09	6.24513242	6.43082930	6.33798086	0.000000000000e+00
8.000000	1.000000e+09	6.43082930	6.61652618	6.52367774	0.000000000000e+00
8.000000	1.000000e+09	6.61652618	6.80222306	6.70937462	0.000000000000e+00
8.000000	1.000000e+09	6.80222306	6.98791994	6.89507150	0.000000000000e+00
8.000000	1.000000e+09	6.98791994	7.17361682	7.08076838	0.000000000000e+00
8.000000	1.000000e+10	-26.25182152	-26.06612464	-26.15897308	0.000000000000e+00
8.000000	1.000000e+10	-26.06612464	-25.88042776	-25.97327620	0.000000000000e+00
8.000000	1.000000e+10	-25.88042776	-25.69473088	-25.78757932	0.000000000000e+00
8.000000	1.000000e+10	-25.69473088	-25.50903400	-25.60188244	0.000000000000e+00
8.000000	1.000000e+10	-25.50903400	-25.32333712	-25.41618556	0.000000000000e+00
8.000000	1.000000e+10	-25.32333712	-25.13764024	-25.23048868	0.000000000000e+00
8.000000	1.000000e+10	-25.13764024	-24.95194336	-25.04479180	0.000000000000e+00
8.000000	1.000000e+10	-24.95194336	-24.76624648	-24.85909492	0.000000000000e+00
8.000000	1.000000e+10	-24.76624648	-24.58054961	-24.67339804	0.000000000000e+00
8.000000	1.000000e+10	-24.58054961	-24.39485273	-24.48770117	0.000000000000e+00
8.000000	1.000000e+10	-24.39485273	-24.20915585	-24.30200429	0.000000000000e+00
8.000000	1.000000e+10	-24.20915585	-24.02345897	-24.11630741	0.000000000000e+00
8.000000	1.000000e+10	-24.02345897	-23.83776209	-23.93061053	0.000000000000e+00
8.000000	1.000000e+10	-23.83776209	-23.65206521	-23.74491365	0.000000000000e+00
8.000000	1.000000e+10	-23.65206521	-23.46636833	-23.55921677	0.000000000000e+00
8.000000	1.000000e+10	-23.46636833	-23.28067145	-23.37351989	0.000000000000e+00
8.000000	1.000000e+10	-23.28067145	-23.09497457	-23.18782301	0.000000000000e+00
8.000000	1.000000e+10	-23.09497457	-22.90927769	-23.00212613	0.000000000000e+00
8.000000	1.000000e+10	-22.90927769	-22.72358081	-22.81642925	0.000000000000e+00
8.000000	1.000000e+10	-22.72358081	-22.53788393	-22.63073237	0.000000000000e+00
8.000000	1.000000e+10	-22.53788393	-22.35218705	-22.44503549	0.000000000000e+00
8.000000	1.000000e+10	-22.35218705	-22.16649017	-22.25933861	0.000000000000e+00
8.000000	1.000000e+10	-22.16649017	-21.98079329	-22.07364173	0.000000000000e+00
8.000000	1.000000e+10	-21.98079329	-21.79509641	-21.88794485	0.000000000000e+00
8.000000	1.000000e+10	-21.79509641	-21.60939953	-21.70224797	0.000000000000e+00
8.000000	1.000000e+10	-21.60939953	-21.42370265	-21.51655109	0.000000000000e+00
8.000000	1.000000e+10	-21.42370265	-21.23800577	-21.33085421	0.000000000000e+00
8.000000	1.000000e+10	-21.23800577	-21.05230889	-21.14515733	0.000000000000e+00
8.000000	1.000000e+10	-21.05230889	-20.86661201	-20.95946045	0.000000000000e+00
8.000000	1.000000e+10	-20.86661201	-20.68091513	-20.77376357	0.000000000000e+00
8.000000	1.000000e+10	-20.68091513	-20.49521825	-20.58806669	0.000000000000e+00
8.000000	1.000000e+10	-20.49521825	-20.30952137	-20.40236981	0.000000000000e+00
8.000000	1.000000e+10	-20.30952137	-20.12382449	-20.21667293	0.000000000000e+00
8.000000	1.000000e+10	-20.12382449	-19.93812761	-20.03097605	0.000000000000e+00
8.000000	1.000000e+10	-19.93812761	-19.75243073	-19.84527917	0.000000000000e+00
8.000000	1.000000e+10	-19.75243073	-19.56673385	-19.65958229	0.000000000000e+00
8.000000	1.000000e+10	-19.56673385	-19.38103697	-19.47388541	0.000000000000e+00
8.000000	1.000000e+10	-19.38103697	-19.19534010	-19.28818854	5.385130874938e-06
8.000000	1.000000e+10	-19.19534010	-19.00964322	-19.10249166	1.615539262481e-05
8.000000	1.000000e+10	-19.00964322	-18.82394634	-18.91679478	5.385130874938e-06
8.000000	1.000000e+10	-18.82394634	-18.63824946	-18.73109790	1.077026174988e-05
8.000000	1.000000e+10	-18.63824946	-18.45255258	-18.54540102	7.000670137419e-05
8.000000	1.000000e+10	-18.45255258	-18.26685570	-18.35970414	1.561687953732e-04
8.000000	1.000000e+10	-18.26685570	-18.08115882	-18.17400726	6.085197888680e-04
8.000000	1.000000e+10	-18.08115882	-17.89546194	-17.98831038	1.362438111359e-03
8.000000	1.000000e+10	-17.89546194	-17.70976506	-17.80261350	3.634963340583e-03
8.000000	1.000000e+10	-17.70976506	-17.52406818	-17.61691662	1.119568708900e-02
8.000000	1.000000e+10	-17.52406818	-17.33837130	-17.43121974	3.240233247450e-02
8.000000	1.000000e+10	-17.33837130	-17.15267442	-17.24552286	8.579051996863e-02
8.000000	1.000000e+10	-17.15267442	-16.96697754	-17.05982598	1.986951738926e-01
8.000000	1.000000e+10	-16.96697754	-16.78128066	-16.87412910	3.811487930663e-01
8.000000	1.000000e+10	-16.78128066	-16.59558378	-16.68843222	5.798816628751e-01
8.000000	1.000000e+10	-16.59558378	-16.40988690	-16.50273534	7.292328825606e-01
8.000000	1.000000e+10	-16.40988690	-16.22419002	-16.31703846	7.713553762643e-01
8.000000	1.000000e+10	-16.22419002	-16.03849314	-16.13134158	6.961681789884e-01
8.000000	1.000000e+10	-16.03849314	-15.85279626	-15.94564470	5.565425056631e-01
8.000000	1.000000e+10	-15.85279626	-15.66709938	-15.75994782	4.151289688872e-01
8.000000	1.000000e+10	-15.66709938	-15.48140250	-15.57425094	3.256604045310e-01
8.000000	1.000000e+10	-15.48140250	-15.29570562	-15.38855406	2.531765429543e-01
8.000000	1.000000e+10	-15.29570562	-15.11000874	-15.20285718	1.695993117753e-01
8.000000	1.000000e+10	-15.11000874	-14.92431186	-15.01716030	8.894082153047e-02
8.000000	1.000000e+10	-14.92431186	-14.73861498	-14.83146342	4.333953328150e-02
8.000000	1.000000e+10	-14.73861498	-14.55291810	-14.64576654	2.018347051927e-02
8.000000	1.000000e+10	-14.55291810	-14.36722122	-14.46006966	1.028021484026e-02
8.000000	1.000000e+10	-14.36722122	-14.18152434	-14.27437278	4.927394750568e-03
8.000000	1.000000e+10	-14.18152434	-13.99582746	-14.08867590	2.584862819970e-03
8.000000	1.000000e+10	-13.99582746	-13.81013059	-13.90297903	1.405519158359e-03
8.000000	1.000000e+10	-13.81013059	-13.62443371	-13.71728215	6.569859667424e-04
8.000000	1.000000e+10	-13.62443371	-13.43873683	-13.53158527	3.715740303707e-04
8.000000	1.000000e+10	-13.43873683	-13.25303995	-13.34588839	2.207903658724e-04
8.000000	1.000000e+10	-13.25303995	-13.06734307	-13.16019151	1.400134027484e-04
8.000000	1.000000e+10	-13.06734307	-12.88164619	-12.97449463	4.308104699950e-05
8.000000	1.000000e+10	-12.88164619	-12.69594931	-12.78879775	4.846617787444e-05
8.000000	1.000000e+10	-12.69594931	-12.51025243	-12.60310087	2.154052349975e-05
8.000000	1.000000e+10	-12.51025243	-12.32455555	-12.41740399	4.308104699950e-05
8.000000	1.000000e+10	-12.32455555	-12.13885867	-12.23170711	1.615539262481e-05
8.000000	1.000000e+10	-12.13885867	-11.95316179	-12.04601023	2.154052349975e-05
8.000000	1.000000e+10	-11.95316179	-11.76746491	-11.86031335	0.000000000000e+00
8.000000	1.000000e+10	-11.76746491	-11.58176803	-11.67461647	1.077026174988e-05
8.000000	1.000000e+10	-11.58176803	-11.39607115	-11.48891959	5.385130874938e-06
8.000000	1.000000e+10	-11.39607115	-11.21037427	-11.30322271	0.000000000000e+00
8.000000	1.000000e+10	-11.21037427	-11.02467739	-11.11752583	0.000000000000e+00
8.000000	1.000000e+10	-11.02467739	-10.83898051	-10.93182895	0.000000000000e+00
8.000000	1.000000e+10	-10.83898051	-10.65328363	-10.74613207	0.000000000000e+00
8.000000	1.000000e+10	-10.65328363	-10.46758675	-10.56043519	0.000000000000e+00
8.000000	1.000000e+10	-10.46758675	-10.28188987	-10.37473831	5.385130874938e-06
8.000000	1.000000e+10	-10.28188987	-10.09619299	-10.18904143	0.000000000000e+00
8.000000	1.000000e+10	-10.09619299	-9.91049611	-10.00334455	0.000000000000e+00
8.000000	1.000000e+10	-9.91049611	-9.72479923	-9.81764767	0.000000000000e+00
8.000000	1.000000e+10	-9.72479923	-9.53910235	-9.63195079	0.000000000000e+00
8.000000	1.000000e+10	-9.53910235	-9.35340547	-9.44625391	0.000000000000e+00
8.000000	1.000000e+10	-9.35340547	-9.16770859	-9.26055703	5.385130874938e-06
8.000000	1.000000e+10	-9.16770859	-8.98201171	-9.07486015	0.000000000000e+00
8.000000	1.000000e+10	-8.98201171	-8.79631483	-8.88916327	0.000000000000e+00
8.000000	1.000000e+10	-8.79631483	-8.61061795	-8.70346639	0.000000000000e+00
8.000000	1.000000e+10	-8.61061795	-8.42492108	-8.51776952	0.000000000000e+00
8.000000	1.000000e+10	-8.42492108	-8.23922420	-8.33207264	0.000000000000e+00
8.000000	1.000000e+10	-8.23922420	-8.05352732	-8.14637576	0.000000000000e+00
8.000000	1.000000e+10	-8.05352732	-7.86783044	-7.96067888	0.000000000000e+00
8.000000	1.000000e+10	-7.86783044	-7.68213356	-7.77498200	0.000000000000e+00
8.000000	1.000000e+10	-7.68213356	-7.49643668	-7.58928512	0.000000000000e+00
8.000000	1.000000e+10	-7.49643668	-7.31073980	-7.40358824	0.000000000000e+00
8.000000	1.000000e+10	-7.31073980	-7.12504292	-7.21789136	0.000000000000e+00
8.000000	1.000000e+10	-7.12504292	-6.93934604	-7.03219448	0.000000000000e+00
8.000000	1.000000e+10	-6.93934604	-6.75364916	-6.84649760	0.000000000000e+00
8.000000	1.000000e+10	-6.75364916	-6.56795228	-6.66080072	0.000000000000e+00
8.000000	1.000000e+10	-6.56795228	-6.38225540	-6.47510384	0.000000000000e+00
8.000000	1.000000e+10	-6.38225540	-6.19655852	-6.28940696	0.000000000000e+00
8.000000	1.000000e+10	-6.19655852	-6.01086164	-6.10371008	0.000000000000e+00
8.000000	1.000000e+10	-6.01086164	-5.82516476	-5.91801320	0.000000000000e+00
8.000000	1.000000e+10	-5.82516476	-5.63946788	-5.73231632	0.000000000000e+00
8.000000	1.000000e+10	-5.63946788	-5.45377100	-5.54661944	0.000000000000e+00
8.000000	1.000000e+10	-5.45377100	-5.26807412	-5.36092256	0.000000000000e+00
8.000000	1.000000e+10	-5.26807412	-5.08237724	-5.17522568	0.000000000000e+00
8.000000	1.000000e+10	-5.08237724	-4.89668036	-4.98952880	0.000000000000e+00
8.000000	1.000000e+10	-4.89668036	-4.71098348	-4.80383192	0.000000000000e+00
